region.id,casa.ant.med,poblacion,casas.num,ingreso.med,cuartos.prom,habitaciones.prom,ocupantes.prom,valor.med.log
17539,43,933,244,2.925,1.213114754,4.856557377,3.823770492,12.04824856
17540,44,1243,518,2.0549,1.187258687,3.897683398,2.3996139,12.17458198
17541,43,715,226,4.2381,0.969026549,4.805309735,3.163716814,12.17303279
17542,37,1223,346,3.2793,1.083815029,4.526011561,3.534682081,12.06968002
17543,44,1018,327,2.4196,1.079510703,3.874617737,3.113149847,12.17767317
17544,52,1336,411,2.8167,1.01703163,4.145985401,3.250608273,12.11996995
17545,52,604,207,2.6667,1.038647343,5.652173913,2.917874396,12.69434586
17546,52,650,194,6.6345,0.855670103,5.603092784,3.350515464,12.64109656
17547,39,1990,506,2.4306,1.06916996,4.899209486,3.932806324,12.57452793
17548,52,1264,227,2.6312,1.022026432,3.81938326,5.568281938,12.621158
17549,27,3019,955,2.9222,1.084816754,3.664921466,3.161256545,11.94275793
17550,46,1094,331,2.4968,0.996978852,4.374622356,3.305135952,12.06738513
17551,52,1580,434,2.3277,0.976958525,3.587557604,3.640552995,12.12105927
17552,29,6234,1639,2.5947,0.991458206,3.217815741,3.803538743,12.08559849
17553,40,1718,434,3.0089,1.170506912,5.246543779,3.958525346,12.1291916
17554,41,549,184,2.375,0.891304348,2.14673913,2.983695652,12.07254125
17555,35,3120,1075,1.473,1.073488372,3.069767442,2.902325581,12.27186039
17556,37,2048,651,3.0156,1.052227343,4.818740399,3.145929339,12.50728773
17557,45,1084,345,2.8594,1.075362319,3.455072464,3.142028986,12.23514589
17558,42,1254,340,2.2583,1.052941176,3.761764706,3.688235294,12.16785143
17559,34,952,215,2.8864,1.144186047,4.71627907,4.427906977,12.05815252
17560,30,1438,325,2.6607,1.04,3.821538462,4.424615385,12.03942757
17561,40,1276,389,2.7546,0.961439589,3.42159383,3.280205656,12.05815252
17562,43,982,206,2.1149,1.169902913,5.36407767,4.766990291,12.12757042
17563,41,865,253,3.2317,1.04743083,3.861660079,3.418972332,12.12702944
17564,52,1014,389,4.3882,1.038560411,5.12596401,2.606683805,12.31761402
17565,52,1014,443,5.8186,0.972911964,4.796839729,2.288939052,12.54646576
17566,48,971,291,3.7738,1.075601375,4.378006873,3.336769759,12.30410639
17567,42,608,280,3.0096,0.914285714,3.810714286,2.171428571,12.10514673
17568,16,1555,795,2.5804,1.129559748,3.725786164,1.955974843,12.28442161
17569,52,1165,455,2.5833,1.081318681,3.208791209,2.56043956,12.02873863
17570,37,576,261,2.1902,1.030651341,3.134099617,2.206896552,12.4292162
17571,46,1163,448,4.8519,1.053571429,5.470982143,2.595982143,12.32740493
17572,51,1607,724,3,1.005524862,3.744475138,2.21961326,12.12648817
17573,39,704,272,3.5256,0.933823529,3.073529412,2.588235294,12.16837078
17574,31,1485,494,2.4207,1.12145749,3.850202429,3.006072874,12.01733052
17575,28,1666,587,2.3633,1.091993186,3.558773424,2.838160136,12.19804047
17576,50,500,207,4.2614,1.038647343,5.483091787,2.415458937,12.2610342
17577,5,1102,502,5.2642,1.151394422,4.709163347,2.195219124,12.41471151
17578,30,858,310,4.0474,1.006451613,5.419354839,2.767741935,12.544329
17579,26,2347,810,4.7275,1.004938272,5.367901235,2.897530864,12.58792789
17580,16,317,199,2.7153,1.135678392,5.582914573,1.592964824,12.36008046
17581,26,1638,704,2.8981,1,3.099431818,2.326704545,12.34496464
17582,34,424,163,5.2769,0.920245399,5.374233129,2.601226994,12.39296706
17583,26,2100,741,3.1107,1.052631579,4.375168691,2.834008097,12.42078072
17584,16,1285,499,5.0477,0.971943888,4.230460922,2.575150301,12.58621995
17585,29,969,399,2.6573,1.077694236,3.45112782,2.428571429,12.44035394
17586,13,2946,1481,4.0524,1.047265361,4.074949359,1.989196489,12.2732639
17587,14,3025,1630,4.0653,1.068711656,3.850920245,1.855828221,12.36393073
17588,36,772,347,4.2762,1.031700288,6.017291066,2.224783862,12.64465011
17589,35,635,296,3.6053,1,4.510135135,2.14527027,12.75361585
17590,28,1488,754,3.6429,1.075596817,4.116710875,1.973474801,12.71469585
17591,46,1373,590,4.7287,0.994915254,5.172881356,2.327118644,12.7367009
17592,39,1531,635,4.537,1.048818898,5.711811024,2.411023622,12.75390499
17593,43,446,145,4.4375,1.04137931,5.710344828,3.075862069,12.69954863
17594,31,829,405,3.6563,1.054320988,5.172839506,2.04691358,12.75042975
17595,31,185,107,3.625,1.224299065,5.757009346,1.728971963,12.4874851
17596,40,719,305,3.3682,1.114754098,6.045901639,2.357377049,12.3681915
17597,28,1277,512,4.5795,1.078125,6.025390625,2.494140625,12.47914857
17598,47,639,278,5.8415,1.021582734,5.769784173,2.298561151,12.55426169
17599,52,825,364,4.2414,0.994505495,5.68956044,2.266483516,12.55954246
17600,47,1399,613,3.7455,1.022838499,4.871125612,2.282218597,12.41876174
17601,52,582,277,5.036,0.971119134,5.25631769,2.101083032,12.60013971
17602,52,629,284,5.6437,1,5.545774648,2.214788732,12.65075847
17603,42,927,389,4.325,1.023136247,4.799485861,2.383033419,12.41714362
17604,44,908,383,4.1406,1.033942559,5.289817232,2.37075718,12.52124828
17605,47,961,428,5.3955,0.995327103,5.502336449,2.245327103,12.55072561
17606,46,938,424,5.0662,1.056603774,6.224056604,2.212264151,12.7116847
17607,38,710,339,2.7042,1.03539823,4.625368732,2.09439528,12.56584279
17608,26,626,244,7.8575,1,7.364754098,2.56557377,12.95890283
17609,36,623,223,6.6331,1.00896861,6.228699552,2.793721973,12.55426169
17610,34,378,139,5.1765,0.971223022,6.784172662,2.71942446,12.7501396
17611,36,371,158,5.6266,0.943037975,5.981012658,2.348101266,12.67763756
17612,35,800,320,7.6659,0.959375,6.840625,2.5,12.96430507
17613,18,1321,593,5.3077,1.119730185,6.065767285,2.227655987,12.76968045
17614,36,989,442,3.9625,0.988687783,5.070135747,2.237556561,12.57140996
17615,32,560,207,6.5858,0.961352657,6.086956522,2.70531401,12.75621513
17616,34,1010,395,5.6494,0.936708861,6.13164557,2.556962025,12.8378762
17617,10,1537,797,4.1674,1.04391468,3.968632371,1.928481807,12.27373129
17618,18,1968,1245,3.6294,1.071485944,3.498795181,1.580722892,12.3883942
17619,27,1144,430,5.0822,1.079069767,6.648837209,2.660465116,12.69924333
17620,30,1387,542,5.1104,1.003690037,5.280442804,2.55904059,12.53573604
17621,23,997,482,3.662,1.145228216,4.008298755,2.06846473,12.26386974
17622,39,537,175,3.9265,1.091428571,5.885714286,3.068571429,12.37539339
17623,43,1137,403,4.9236,0.962779156,5.220843672,2.82133995,12.38002595
17624,21,1850,705,4.6758,1.015602837,5.45106383,2.624113475,12.48446167
17625,10,1599,716,5.2,1.12150838,5.043296089,2.233240223,12.42400263
17626,34,584,246,5.5121,1.036585366,6.024390244,2.37398374,12.48635239
17627,16,1894,737,5.2894,1.016282225,5.348710991,2.569877883,12.71529699
17628,39,446,163,2.8125,1.073619632,6.766871166,2.736196319,12.58210894
17629,33,762,237,4.5208,1.092827004,5.510548523,3.215189873,12.34887344
17630,36,1826,639,4.9662,1.026604069,6.062597809,2.857589984,12.46265097
17631,31,975,334,4.9205,1.026946108,5.820359281,2.919161677,12.39047537
17632,27,1284,498,4.5833,0.975903614,6.080321285,2.578313253,12.6404491
17633,33,1583,559,4.5625,1.017889088,5.867620751,2.831842576,12.4431191
17634,35,985,329,6.0196,1.048632219,5.638297872,2.993920973,12.4494109
17635,28,1753,729,4.1033,1.032921811,4.702331962,2.404663923,12.54610995
17636,26,2381,819,7.9819,0.956043956,7.571428571,2.907203907,12.89169156
17637,29,2651,881,5.6358,0.978433598,6.283768445,3.00908059,12.5500169
17638,30,2168,772,5.0062,1.116580311,5.715025907,2.808290155,12.35449265
17639,29,2098,813,6.4285,1.004920049,6.949569496,2.580565806,12.72872802
17640,26,1408,535,5.6427,1.03364486,7.020560748,2.631775701,12.67607627
17641,33,1739,588,5.0714,0.991496599,5.799319728,2.957482993,12.451369
17642,28,1389,490,5.7385,1.024489796,5.53877551,2.834693878,12.39005948
17643,20,2892,1057,4.6845,1.020813623,5.187322611,2.736045412,12.4292162
17644,28,1996,667,5.4609,1.026986507,6.803598201,2.992503748,12.48218808
17645,20,2062,660,6.8088,1.001515152,6.737878788,3.124242424,12.55426169
17646,25,2290,743,5.1461,0.96769852,5.730820996,3.082099596,12.49575272
17647,32,1790,612,5.4675,1.013071895,6.169934641,2.924836601,12.47265875
17648,32,1989,794,3.5625,1.103274559,5.016372796,2.505037783,12.44980283
17649,23,1180,442,6.0791,1.015837104,6.119909502,2.669683258,12.66507852
17650,26,956,325,5.5,1.018461538,5.735384615,2.941538462,12.35319871
17651,25,1755,661,3.8893,1.042360061,4.576399395,2.655068079,12.29499885
17652,13,1018,464,3.8047,1.049568966,4.079741379,2.193965517,12.22930077
17653,13,710,406,3.8936,1.160098522,4.128078818,1.748768473,12.3278477
17654,24,631,250,2.8636,0.96,3.872,2.524,12.38964342
17655,21,1040,325,5.2887,1.083076923,6.4,3.2,12.48559653
17656,26,1007,339,4.7069,0.95280236,5.135693215,2.970501475,12.36648937
17657,36,1125,520,4.2614,1.017307692,5.690384615,2.163461538,12.50172289
17658,35,988,374,6.0936,1.002673797,6.465240642,2.64171123,12.80874792
17659,34,2050,725,5.3922,1.033103448,6.362758621,2.827586207,12.621158
17660,33,1288,521,4.1554,1.015355086,5.664107486,2.472168906,12.65427791
17661,32,2002,695,4.1645,1.031654676,6.198561151,2.88057554,12.54930768
17662,27,1020,351,5.8178,0.954415954,5.752136752,2.905982906,12.49650094
17663,24,2102,695,5.6895,0.989928058,6.571223022,3.024460432,12.57418197
17664,25,1560,502,5.8479,1.057768924,6.611553785,3.107569721,12.48104935
17665,28,688,221,5.2088,1.158371041,6.701357466,3.113122172,12.39213719
17666,39,1528,456,2.6818,1.032894737,4.032894737,3.350877193,12.12757042
17667,36,1182,326,2.7031,1.104294479,4.512269939,3.625766871,12.07710226
17668,38,2113,530,2.6386,0.958490566,3.371698113,3.986792453,12.08728911
17669,45,1920,514,3.2806,1.097276265,4.305447471,3.73540856,12.00884048
17670,24,1808,625,2.2259,1.0432,3.1024,2.8928,11.6307085
17671,28,455,211,2.3293,0.943127962,4.071090047,2.156398104,12.28257062
17672,6,2437,904,3.6802,1.088495575,4.200221239,2.69579646,11.93426392
17673,14,134,84,2.7411,1.476190476,4.285714286,1.595238095,11.6307085
17674,16,1674,681,2.6763,1.099853157,3.953010279,2.45814978,12.16055213
17675,13,2094,530,4.3621,1.096226415,4.752830189,3.950943396,12.06335634
17676,19,2845,551,2.6,1.014519056,4.043557169,5.163339383,12.05989014
17677,14,3979,1389,3.6953,1.107271418,4.148308135,2.864650828,12.16837078
17678,16,4241,841,2.8024,1.039239001,3.551724138,5.042806183,11.75900399
17679,19,597,134,4.5208,1.179104478,5.485074627,4.455223881,12.14472902
17680,22,2491,530,4.3419,1.096226415,5.688679245,4.7,12.07994237
17681,16,1835,412,5.3363,0.883495146,4.529126214,4.453883495,12.26810804
17682,18,974,553,2.3715,1.027124774,3.421338156,1.761301989,12.33710091
17683,21,2459,701,3.9688,1.068473609,4.714693295,3.507845934,12.42761492
17684,14,2472,1204,4.1444,1.014950166,5.11627907,2.053156146,12.0917835
17685,17,1476,904,2.3971,1.055309735,4.654867257,1.632743363,11.37939407
17686,16,4203,1318,3.1964,1.051593323,4.312594841,3.18892261,12.13242611
17687,19,4312,1466,2.7768,1.054570259,4.280354707,2.941336971,12.09290395
17688,24,2829,612,4.775,1.071895425,5.560457516,4.62254902,12.16472968
17689,4,1780,665,4.3851,0.97443609,4.416541353,2.676691729,11.98542597
17690,18,1779,561,3.925,1.128342246,4.900178253,3.171122995,12.0203453
17691,19,7817,1853,5.6058,1.022665947,6.033998921,4.21856449,12.35750535
17692,17,825,217,4.5,0.97235023,5.986175115,3.801843318,12.37073927
17693,15,3838,997,6.2907,1.040120361,5.974924774,3.849548646,12.44153995
17694,17,1887,422,5.7078,1.014218009,5.395734597,4.471563981,12.28765263
17695,33,1946,475,5.0709,1.029473684,6.048421053,4.096842105,12.08050942
17696,10,1356,409,4.5943,1.107579462,4.469437653,3.315403423,11.72399644
17697,20,1729,362,3.3833,1.127071823,4.555248619,4.776243094,11.65442503
17698,33,1168,261,3.9009,0.957854406,4.272030651,4.475095785,12.09290395
17699,19,2317,780,3.1042,1.067948718,3.38974359,2.970512821,12.11778773
17700,31,1336,270,4.2361,0.87037037,4.962962963,4.948148148,12.09793049
17701,20,2223,456,4.2589,1.010964912,5.061403509,4.875,12.16002871
17702,16,1705,391,5.0225,1.007672634,5.332480818,4.360613811,12.31402979
17703,17,1906,597,2.5652,1.112227806,3.16080402,3.192629816,12.01551728
17704,22,1925,429,3.7102,0.937062937,4.764568765,4.487179487,12.08672589
17705,15,1267,291,5.5145,1.010309278,5.16838488,4.35395189,12.29865183
17706,14,1109,551,3.1382,1.049001815,4.956442831,2.012704174,11.84725255
17707,15,1527,381,4.4792,1.036745407,4.981627297,4.007874016,12.26669727
17708,26,2677,512,4.1165,0.998046875,4.9375,5.228515625,12.01309451
17709,10,2634,622,3.135,1.001607717,4.028938907,4.234726688,12.35190309
17710,23,2582,630,4.3782,1.026984127,5.204761905,4.098412698,12.07710226
17711,26,943,214,4.825,0.981308411,5.257009346,4.406542056,12.10625231
17712,4,3651,770,7.2982,1.01038961,7.184415584,4.741558442,12.74548573
17713,25,1146,279,5.2088,1.064516129,5.885304659,4.107526882,12.35190309
17714,20,1507,405,5.8068,1.022222222,6.632098765,3.720987654,12.48332552
17715,20,1196,323,4.9318,1.015479876,6.247678019,3.702786378,12.47762534
17716,15,1389,475,5.614,1.048421053,5.854736842,2.924210526,12.31627144
17717,21,891,300,7.375,0.973333333,6.53,2.97,12.73198391
17718,18,605,184,8.1871,1.358695652,10.58152174,3.288043478,13.12236538
17719,8,1799,456,7.2707,1.039473684,6.771929825,3.945175439,12.78071778
17720,9,1675,470,7.5443,0.995744681,6.723404255,3.563829787,12.76110652
17721,11,1774,418,7.0671,0.980861244,7.64354067,4.244019139,12.84317844
17722,13,1794,485,6.6813,1.041237113,6.140206186,3.698969072,12.53465671
17723,18,2381,642,5.6345,0.956386293,5.624610592,3.708722741,12.35017299
17724,10,2491,522,6.6633,1.053639847,6.289272031,4.772030651,12.55567262
17725,10,1510,386,6.68,1.020725389,7.329015544,3.911917098,12.79246946
17726,20,2228,501,5.6817,0.9500998,4.936127745,4.447105788,12.32029379
17727,23,1277,324,4.8092,1.067901235,5.645061728,3.941358025,12.28949425
17728,14,2698,891,4.7027,1.037037037,4.951739618,3.028058361,12.33534498
17729,6,2160,581,5.5336,0.965576592,4.905335628,3.717728055,12.3962797
17730,20,1669,430,6.2742,1.048837209,7.055813953,3.881395349,12.39379625
17731,5,2435,697,5.6306,1.031563845,5.958393113,3.493543759,12.56444615
17732,14,1214,347,4.9769,1.002881844,5.389048991,3.498559078,12.13618652
17733,15,1533,371,5.7843,0.986522911,4.835579515,4.132075472,12.25438651
17734,15,1277,341,4.5045,1.108504399,5.299120235,3.744868035,12.01066585
17735,16,605,148,4.8173,1.006756757,6.121621622,4.087837838,12.36989073
17736,15,1683,347,5.5248,0.994236311,5.55907781,4.850144092,12.36989073
17737,21,1789,389,5.0543,1.146529563,6.76092545,4.598971722,12.35449265
17738,22,1270,386,5.1149,0.935233161,5.696891192,3.29015544,12.37031509
17739,25,983,338,6.4664,0.878698225,6.192307692,2.908284024,12.51171742
17740,10,3083,906,5.9399,1.048565121,6.036423841,3.402869757,12.3962797
17741,17,431,123,4.9097,1.048780488,5.365853659,3.504065041,12.39255221
17742,12,985,269,6.7159,1.040892193,7.289962825,3.661710037,12.80133133
17743,7,1047,303,6.234,1.082508251,6.511551155,3.455445545,12.58519378
17744,16,769,230,6.6455,0.991304348,7.169565217,3.343478261,12.62016708
17745,15,1150,327,7.1267,1.064220183,6.932721713,3.516819572,12.53501662
17746,6,1378,491,6.1463,1.138492872,7.181262729,2.806517312,12.72337724
17747,23,548,393,2.5052,1.055979644,4.582697201,1.394402036,11.80335376
17748,6,2468,1262,5.6411,1.02614897,5.778129952,1.95562599,12.59371317
17749,15,455,296,4.3365,1.047297297,5.02027027,1.537162162,12.30591798
17750,33,938,215,4.0929,0.888372093,4.739534884,4.362790698,12.01370075
17751,28,1937,317,4.1146,1.041009464,4.842271293,6.110410095,11.9835539
17752,26,2059,416,3.6765,0.980769231,4.649038462,4.949519231,12.0051797
17753,21,5124,1124,3.2052,1.034697509,4.056049822,4.558718861,12.09514108
17754,24,2409,569,3.4509,1.010544815,4.038664323,4.233743409,12.11395736
17755,23,6034,1414,4.8424,1.022630835,5.381188119,4.267326733,12.18229212
17756,28,2990,648,4.4671,1.035493827,5.365740741,4.614197531,12.05873206
17757,29,2000,481,4.375,0.93970894,4.981288981,4.158004158,12.13081016
17758,27,1562,383,5.2297,1.083550914,6.156657963,4.078328982,12.16940866
17759,17,1756,429,5.1017,0.986013986,5.895104895,4.093240093,12.39130662
17760,27,3033,526,4.25,1,4.775665399,5.766159696,12.00089179
17761,27,3257,604,4.6333,1.009933775,5.177152318,5.392384106,12.06450908
17762,21,6047,1235,4.2098,0.99757085,5.185425101,4.896356275,12.17251586
17763,26,1952,327,4.087,1.036697248,5.651376147,5.96941896,12.11450545
17764,34,769,226,3.5625,1.07079646,4.150442478,3.402654867,12.17818744
17765,35,1886,595,2.5551,1.016806723,4.018487395,3.169747899,12.11231127
17766,43,1256,357,2.8,1.039215686,4.302521008,3.518207283,11.94015206
17767,27,1505,391,2.5769,1.046035806,3.787723785,3.849104859,11.8313792
17768,22,2962,762,2.2031,1.007874016,3.824146982,3.887139108,12.00762171
17769,29,3572,776,2.7562,1.039948454,4.529639175,4.603092784,11.9835539
17770,20,4610,860,2.6894,1.008139535,3.924418605,5.360465116,12.11286026
17771,15,8793,2086,3.3306,1.018216683,3.912751678,4.215244487,12.25629036
17772,15,2749,1059,2.3199,0.98394712,3.130311615,2.595845137,11.85011173
17773,15,3556,1037,3.0466,1.076181292,3.035679846,3.429122469,11.98042596
17774,18,1705,448,3.7198,1.082589286,3.404017857,3.805803571,11.76446209
17775,11,2744,607,4.0452,0.975288303,3.47446458,4.520593081,12.23514589
17776,31,1179,354,4.4896,1.011299435,4.525423729,3.330508475,11.96272639
17777,34,611,193,3.5625,0.943005181,3.948186528,3.165803109,12.21503239
17778,12,8190,2515,5.2415,1.021073559,5.161033797,3.256461233,12.56549382
17779,31,2848,879,5.5592,1.039817975,6.284414107,3.240045506,12.34539971
17780,15,3278,1018,4.5533,0.974459725,4.351669941,3.220039293,12.25438651
17781,33,781,169,5.1082,1.071005917,4.940828402,4.621301775,12.18484901
17782,31,2677,797,3.2222,1.057716437,4.558343789,3.358845671,12.12702944
17783,43,370,135,4.25,1.103703704,6.081481481,2.740740741,12.25056789
17784,43,800,258,3.2279,1.100775194,5.662790698,3.100775194,12.11395736
17785,42,900,241,3.8571,0.962655602,5.132780083,3.734439834,12.14153412
17786,28,1252,353,4.1615,0.960339943,4.473087819,3.54674221,12.27746264
17787,40,445,143,4.0446,1.041958042,5.608391608,3.111888112,12.18739938
17788,29,3036,845,3.1982,1.047337278,4.786982249,3.592899408,12.05350405
17789,22,3508,877,4.2312,0.980615735,4.488027366,4,12.12160349
17790,31,3547,645,3.7143,1.108527132,4.517829457,5.499224806,12.09290395
17791,41,970,304,4.4167,0.924342105,5.125,3.190789474,12.27932311
17792,26,1931,518,5.1099,1.040540541,5.766409266,3.727799228,12.26951682
17793,33,1412,323,4.0385,1.043343653,5.027863777,4.371517028,12.02933547
17794,34,1450,347,3.7188,1.086455331,5.285302594,4.178674352,11.99226042
17795,42,1873,580,3.7214,0.994827586,5.022413793,3.229310345,12.03112384
17796,34,827,299,7.4559,0.956521739,7.418060201,2.765886288,13.03134398
17797,37,1569,578,6.1008,1.100346021,7.157439446,2.714532872,12.56444615
17798,32,1687,649,5.4949,1.024653313,5.773497689,2.599383667,12.70926924
17799,29,244,72,12.3292,1.055555556,7.916666667,3.388888889,12.94012182
17800,32,768,263,6.8462,0.935361217,6.273764259,2.920152091,12.67888483
17801,24,492,155,7.2861,0.941935484,6.206451613,3.174193548,12.70076889
17802,22,1637,520,5.3774,1.013461538,7.019230769,3.148076923,12.69342491
17803,20,1234,389,7.5813,1.079691517,8.197943445,3.172236504,12.83227842
17804,9,1591,481,4.9091,1.137214137,5.243243243,3.307692308,12.4672824
17805,16,1862,448,6.057,1.087053571,5.926339286,4.15625,12.41633357
17806,16,722,228,4.5187,1.074561404,4.605263158,3.166666667,12.00456827
17807,16,1863,527,5.5429,1.003795066,6.214421252,3.535104364,12.50283834
17808,13,2240,561,7.105,1.007130125,5.942959002,3.992869875,12.52051836
17809,17,2089,561,6.7867,1.048128342,6.629233512,3.723707665,12.5197879
17810,16,1061,280,6.9584,0.957142857,6.310714286,3.789285714,12.77024944
17811,19,2196,708,6.1504,1.079096045,5.710451977,3.101694915,12.50023368
17812,16,1103,415,3.7153,0.937349398,3.214457831,2.657831325,12.34496464
17813,17,1235,329,5.4225,0.996960486,5.401215805,3.753799392,12.46110239
17814,15,4784,1524,5.8322,1.015091864,5.74015748,3.139107612,12.5303277
17815,13,1581,526,6.1091,1.087452471,7.133079848,3.005703422,12.7050281
17816,25,1034,367,7.0544,0.95640327,6.801089918,2.817438692,12.67826139
17817,25,840,275,6.8677,0.985454545,6.785454545,3.054545455,12.57245036
17818,27,492,160,5.716,0.9375,7.15625,3.075,12.76081946
17819,16,1606,615,3.7622,0.980487805,4.874796748,2.611382114,11.91839057
17820,42,26,14,1.7361,1,3,1.857142857,13.12236538
17821,20,120,69,1.0938,1.043478261,1.130434783,1.739130435,12.14153412
17822,14,3258,1316,3.5745,1.066869301,4.571428571,2.475683891,12.71799766
17823,14,2052,478,7.0735,1.117154812,8.056485356,4.292887029,12.72367525
17824,15,1380,409,5.8686,0.990220049,5.017114914,3.37408313,12.10680464
17825,2,535,257,4.375,1.420233463,4.420233463,2.081712062,12.95984445
17826,9,4240,1438,5.34,1.09527121,4.694714882,2.948539638,12.45838657
17827,3,2522,990,5.7695,1.057575758,4.826262626,2.547474747,12.51134903
17828,3,2559,801,6.0959,1.049937578,5.530586767,3.194756554,12.51612757
17829,16,1419,373,5.8721,0.989276139,6.410187668,3.804289544,12.49799571
17830,21,946,257,6.5226,1.011673152,5.392996109,3.680933852,12.46265097
17831,25,1006,271,6.6842,1.025830258,6.778597786,3.712177122,12.48861654
17832,23,1145,310,5.5968,1.029032258,5.783870968,3.693548387,12.40163943
17833,16,1718,568,5.5073,1.036971831,5.172535211,3.024647887,12.09458227
17834,17,1400,393,5.6096,1.106870229,5.486005089,3.562340967,12.20156249
17835,16,1080,296,6.1256,0.969594595,5.415540541,3.648648649,12.49462934
17836,16,945,263,7.3861,0.996197719,5.661596958,3.593155894,12.49500394
17837,16,1671,442,6.5004,0.950226244,5.454751131,3.780542986,12.48218808
17838,12,2594,732,6.6086,1.00273224,5.775956284,3.543715847,12.60953575
17839,4,853,410,5.0821,0.995121951,4.014634146,2.080487805,12.48937012
17840,9,532,142,8.6675,0.978873239,6.73943662,3.746478873,12.99680015
17841,8,1527,364,7.8532,1.043956044,6.961538462,4.195054945,12.95465453
17842,17,2762,808,3.3884,1.108910891,4.293316832,3.418316832,12.41227348
17843,31,1898,475,5.6651,0.997894737,5.416842105,3.995789474,12.22636535
17844,22,2118,621,6.2892,0.959742351,6.127214171,3.410628019,12.44587664
17845,8,241,55,7.309,1.109090909,7.745454545,4.381818182,12.81556644
17846,19,6810,2040,6.4419,1.035294118,5.945098039,3.338235294,12.48559653
17847,24,1891,544,5.6683,1.007352941,6.080882353,3.476102941,12.42400263
17848,23,2183,655,4.3807,0.995419847,4.922137405,3.332824427,12.33226467
17849,20,2695,801,6.6227,1.008739076,6.282147316,3.36454432,12.4867301
17850,25,2685,721,5.6965,1.0110957,6.144244105,3.723994452,12.47265875
17851,17,1028,293,5.2722,1.020477816,5.532423208,3.508532423,12.13832899
17852,20,1427,394,4.4712,0.944162437,3.42893401,3.621827411,11.87756858
17853,26,1089,320,5.3057,1.0875,4.596875,3.403125,12.33005863
17854,23,910,261,5.3994,1.022988506,5.019157088,3.486590038,12.3796057
17855,5,705,186,10.3798,1,8.166666667,3.790322581,13.12236538
17856,5,802,228,10.9722,1.074561404,7.978070175,3.51754386,13.12236538
17857,15,1687,519,4.75,0.988439306,4.67822736,3.250481696,12.44666311
17858,14,1107,330,6.7093,1.039393939,6.281818182,3.354545455,12.64819107
17859,43,58,16,15.0001,0.75,5.6875,3.625,13.12236538
17860,29,1788,510,3.8421,1.005882353,4.676470588,3.505882353,12.30455959
17861,26,1716,459,5.6062,1.080610022,6.017429194,3.738562092,12.33182385
17862,18,2984,758,6.6176,1.073878628,6.464379947,3.936675462,12.52888052
17863,16,1525,460,5.6063,0.969565217,6.417391304,3.315217391,12.67763756
17864,19,1224,376,4.1389,1.029255319,4.478723404,3.255319149,12.06738513
17865,24,3188,902,5.6344,1.021064302,5.276053215,3.534368071,12.34016638
17866,26,52,7,7.7197,1.142857143,5.714285714,7.428571429,12.32385568
17867,10,2032,1002,3.2617,1.051896208,3.929141717,2.027944112,12.4379777
17868,26,951,278,4.7794,0.992805755,6.003597122,3.420863309,12.32740493
17869,19,1645,484,5.0362,1,4.491735537,3.398760331,12.4494109
17870,24,799,242,5.0808,1.037190083,5.008264463,3.301652893,12.26669727
17871,33,1714,485,4.8304,1.022680412,5.754639175,3.534020619,12.32341114
17872,21,2756,943,2.9817,1.045599152,4.876988335,2.922587487,12.32385568
17873,18,2205,545,3.3859,1.060550459,4.612844037,4.04587156,11.97035031
17874,17,219,22,4.5179,1.272727273,5.772727273,9.954545455,11.6307085
17875,24,1196,684,3.4896,1.007309942,4.703216374,1.748538012,12.33138284
17876,35,1343,317,5.3912,1.025236593,5.820189274,4.23659306,12.36861657
17877,25,2484,797,4.8145,1.04642409,4.385194479,3.116687578,12.34887344
17878,33,1285,419,4.0655,1.155131265,4.809069212,3.066825776,12.33182385
17879,14,813,517,3.7614,2.185686654,9.363636364,1.572533849,11.8313792
17880,17,1470,968,2.9706,1.050619835,5.290289256,1.518595041,11.3059013
17881,17,1656,885,3.6619,0.964971751,4.885875706,1.871186441,12.3562153
17882,35,1164,318,5.9145,0.937106918,4.849056604,3.660377358,12.37539339
17883,24,441,282,3.1439,1.053191489,4.59929078,1.563829787,10.76848499
17884,33,1655,434,5.7962,0.933179724,4.963133641,3.813364055,12.34496464
17885,17,2286,602,5.2937,1.024916944,5.328903654,3.797342193,12.38002595
17886,17,1662,533,5.8792,1.046904315,5.510318949,3.118198874,12.45097769
17887,20,658,238,4.5062,0.962184874,4.336134454,2.764705882,12.29819593
17888,24,3795,970,5.4228,0.962886598,5.391752577,3.912371134,12.4840831
17889,22,390,176,3.1812,1.125,4.346590909,2.215909091,11.37939407
17890,13,1087,411,4.7625,1.00243309,5.265206813,2.644768856,11.8313792
17891,16,1910,769,4.7049,1.024707412,5.118335501,2.483745124,11.6307085
17892,34,132,13,3.375,2.153846154,11.38461538,10.15384615,11.11988288
17893,42,1940,674,3.2153,1.050445104,4.783382789,2.878338279,12.20457152
17894,42,158,32,3.1563,1,6.1875,4.9375,11.8313792
17895,39,317,127,3.0357,1.015748031,3.511811024,2.496062992,12.24673463
17896,27,2230,798,3.5625,1.042606516,4.055137845,2.794486216,12.24817382
17897,25,2267,944,2.7727,1.012711864,3.677966102,2.401483051,12.36989073
17898,36,1589,387,3.1065,1.059431525,4.710594315,4.105943152,12.36350365
17899,48,946,452,3.0375,1.095132743,4.575221239,2.092920354,12.29454129
17900,36,1062,331,4.575,1.039274924,4.987915408,3.208459215,12.28025204
